name,Facies,bed_count,total_thickness,mean_thickness,min_thickness,max_thickness,mean_grainsize,min_grainsize,max_grainsize,thickness_list,section_total_thickness
ArrowCanyon,1,2,0.5334999999999965,0.26674999999999827,0.25099999999999767,0.28249999999999886,3.573888888888889,2.88,4.06,"[0.251, 0.2825]",77.55
ArrowCanyon,2,3,1.5065000000000062,0.5021666666666688,0.18840000000000146,0.8788000000000018,3.5932539682539684,3.06,3.81,"[0.1884, 0.8788, 0.4393]",77.55
ArrowCanyon,3,1,1.161200000000001,1.161200000000001,1.161200000000001,1.161200000000001,3.7794594594594595,2.94,3.81,[1.1612],77.55
ArrowCanyon,4,4,7.8459999999999965,1.9614999999999991,0.3451999999999913,3.7661000000000016,4.00934335443038,3.49,4.2,"[3.7661, 2.4794, 1.2553, 0.3452]",77.55
ArrowCanyon,5,31,25.797300000000032,0.8321709677419366,0.15690000000000026,2.2911,3.787743020168248,2.88,4.83,"[0.1883, 0.3452, 0.9101, 2.2911, 0.1883, 1.632, 1.224, 0.1883, 0.7846, 0.1569, 1.0984, 0.659, 1.2553, 2.1969, 0.2196, 0.5963, 0.5335, 0.1883, 0.2824, 0.7532, 0.3766, 1.0043, 1.0984, 0.5022, 0.2196, 0.2197, 2.1969, 1.2867, 0.8474, 0.6277, 1.7261]",77.55
ArrowCanyon,6,7,12.051500000000011,1.7216428571428588,0.5334999999999965,5.366700000000002,4.180310687821591,2.7,4.79,"[0.5335, 5.3667, 0.7846, 0.6904, 2.0086, 1.6634, 1.0043]",77.55
ArrowCanyon,10,17,6.151299999999999,0.36184117647058817,0.1255000000000024,0.9100999999999999,3.45203161649961,2.78,4.32,"[0.2196, 0.1883, 0.5649, 0.408, 0.9101, 0.5336, 0.1883, 0.3453, 0.8474, 0.1255, 0.1255, 0.2825, 0.3453, 0.3452, 0.1883, 0.2824, 0.2511]",77.55
ArrowCanyon,11,2,0.5962999999999994,0.2981499999999997,0.21970000000000312,0.37659999999999627,3.1642261904761906,2.66,3.39,"[0.3766, 0.2197]",77.55
ArrowCanyon,12,2,0.4079999999999995,0.20399999999999974,0.1882999999999999,0.21969999999999956,2.9102380952380953,2.66,3.0,"[0.1883, 0.2197]",77.55
ArrowCanyon,13,3,0.5334999999999823,0.17783333333332743,0.12549999999998818,0.251100000000001,2.8713333333333337,2.86,2.9,"[0.2511, 0.1255, 0.1569]",77.55
ArrowCanyon,14,37,18.045899999999985,0.48772702702702664,0.09409999999999741,1.9459,2.8377495729791002,2.51,2.98,"[0.2511, 0.6904, 0.3139, 0.3138, 0.7219, 1.9459, 0.5335, 0.1883, 1.1298, 1.3495, 0.7532, 0.4393, 0.4707, 0.408, 0.1569, 0.1256, 0.5022, 0.1883, 0.0941, 0.1256, 1.0043, 0.2824, 0.0942, 0.5963, 0.9101, 1.0043, 0.6277, 0.8473, 0.1256, 0.1256, 0.1256, 0.1883, 0.0941, 0.0941, 0.1569, 0.7219, 0.3452]",77.55
ArrowCanyon,15,11,2.197199999999994,0.19974545454545398,0.09420000000000073,0.5649999999999977,2.8427525252525254,2.55,2.98,"[0.2511, 0.1883, 0.1569, 0.1883, 0.2197, 0.565, 0.1256, 0.1256, 0.1883, 0.0942, 0.0942]",77.55
ArrowCanyon,16,1,0.1882999999999999,0.1882999999999999,0.1882999999999999,0.1882999999999999,2.13,2.13,2.13,[0.1883],77.55
ArrowCanyon,18,1,0.5335,0.5335,0.5335,0.5335,3.4111764705882353,3.39,3.43,[0.5335],77.55
BadGirlsGully,4,1,0.22409999999999997,0.22409999999999997,0.22409999999999997,0.22409999999999997,3.2199999999999998,2.97,3.31,[0.2241],43.334
BadGirlsGully,5,22,14.3218,0.6509909090909091,0.06400000000000006,1.8401999999999994,3.347570581846613,2.07,3.82,"[0.8642, 0.4321, 0.32, 1.4402, 0.416, 0.1761, 0.464, 1.4082, 1.8402, 0.368, 0.096, 1.2641, 1.4562, 0.6241, 0.112, 0.208, 0.5761, 0.9601, 0.128, 0.6081, 0.4961, 0.064]",43.334
BadGirlsGully,6,12,19.522900000000007,1.6269083333333338,0.22409999999999997,5.056699999999999,3.3507438135715852,2.81,3.86,"[2.6724, 0.2401, 1.2322, 1.3602, 2.9284, 0.2241, 0.4321, 1.9203, 0.576, 2.4163, 0.4641, 5.0567]",43.334
BadGirlsGully,10,4,1.3921000000000006,0.34802500000000014,0.20800000000000018,0.44799999999999995,3.2882590326340333,2.95,3.48,"[0.448, 0.384, 0.208, 0.3521]",43.334
BadGirlsGully,12,1,0.04800000000000004,0.04800000000000004,0.04800000000000004,0.04800000000000004,3.15,3.15,3.15,[0.048],43.334
BadGirlsGully,13,4,0.8642000000000003,0.21605000000000008,0.03200000000000003,0.4641000000000002,3.0294827586206896,2.91,3.05,"[0.4641, 0.048, 0.032, 0.3201]",43.334
BadGirlsGully,14,14,2.0482999999999976,0.1463071428571427,0.03200000000000003,0.6081000000000003,2.795070596070597,2.05,3.05,"[0.032, 0.032, 0.6081, 0.064, 0.064, 0.08, 0.144, 0.208, 0.1121, 0.3521, 0.096, 0.08, 0.08, 0.096]",43.334
BadGirlsGully,15,9,3.8404999999999965,0.4267222222222218,0.0799999999999983,1.1042000000000005,2.828525021205681,2.79,2.87,"[0.4801, 0.448, 0.416, 1.1042, 0.08, 0.224, 0.4641, 0.4481, 0.176]",43.334
BadGirlsGully,18,1,1.072099999999999,1.072099999999999,1.072099999999999,1.072099999999999,2.18,2.18,2.18,[1.0721],43.334
BadtotheBone,1,6,2.71889999999998,0.45314999999999667,0.2878999999999792,0.8796999999999997,4.244273852972504,2.14,5.96,"[0.4638, 0.4318, 0.3678, 0.2879, 0.8797, 0.2879]",210.22
BadtotheBone,2,4,2.2391000000000076,0.5597750000000019,0.12800000000001432,0.863599999999991,4.505164351851851,3.6,4.8,"[0.7677, 0.8636, 0.128, 0.4798]",210.22
BadtotheBone,4,1,0.5597999999999956,0.5597999999999956,0.5597999999999956,0.5597999999999956,4.918285714285715,4.64,5.0,[0.5598],210.22
BadtotheBone,5,26,28.500699999999995,1.096180769230769,0.0800000000000125,4.126400000000018,4.218657666939435,2.85,5.0,"[2.1751, 0.4158, 0.3039, 0.7357, 0.1759, 0.0959, 0.08, 0.5598, 1.4075, 0.144, 2.0312, 0.6238, 1.6314, 0.5437, 2.7829, 1.5354, 2.1432, 0.3999, 0.4478, 4.1264, 1.0395, 0.9276, 0.7837, 0.144, 2.351, 0.8956]",210.22
BadtotheBone,6,11,25.54169999999999,2.3219727272727266,0.23990000000000578,6.5733000000000175,4.296034973724133,2.97,4.88,"[3.8065, 0.2399, 5.9656, 2.6549, 0.6717, 0.3678, 6.5733, 0.7837, 2.639, 1.4714, 0.3679]",210.22
BadtotheBone,7,1,0.3838000000000079,0.3838000000000079,0.3838000000000079,0.3838000000000079,4.385833333333333,3.05,4.74,[0.3838],210.22
BadtotheBone,8,14,15.545600000000036,1.1104000000000025,0.06399999999999295,5.7577,3.7611547786312323,2.93,4.96,"[0.0959, 0.1279, 0.9276, 1.3754, 0.1599, 2.6869, 0.2079, 0.064, 0.6718, 0.4798, 0.4478, 0.9436, 1.5994, 5.7577]",210.22
BadtotheBone,10,5,0.8316000000000088,0.16632000000000174,0.11199999999999477,0.19190000000000396,4.178917748917749,3.54,4.47,"[0.1759, 0.112, 0.1759, 0.1919, 0.1759]",210.22
BadtotheBone,11,3,0.5598000000000098,0.1866000000000033,0.11199999999999477,0.27190000000001646,3.5195670995671,2.91,4.11,"[0.1759, 0.112, 0.2719]",210.22
BadtotheBone,12,3,0.8796999999999855,0.2932333333333285,0.1279999999999859,0.44780000000000086,3.996572681704261,2.85,4.72,"[0.128, 0.4478, 0.3039]",210.22
BadtotheBone,13,2,0.46390000000002374,0.23195000000001187,0.11200000000002319,0.35190000000000055,3.4035064935064936,2.85,3.8,"[0.3519, 0.112]",210.22
BadtotheBone,14,28,11.995299999999968,0.4284035714285703,0.06390000000000007,2.1111999999999966,2.7537810026796437,1.61,2.93,"[0.0639, 0.0959, 2.1112, 0.192, 0.3519, 0.7997, 0.1919, 0.1119, 0.16, 0.2399, 0.08, 0.08, 0.1119, 0.3358, 0.4479, 0.5278, 0.3518, 0.08, 0.2079, 0.7517, 0.2719, 0.08, 0.3039, 0.6397, 0.7037, 1.3115, 1.0076, 0.3839]",210.22
BadtotheBone,15,10,1.023599999999993,0.1023599999999993,0.04800000000000004,0.240000000000002,2.490395238095238,1.48,2.89,"[0.048, 0.24, 0.064, 0.1279, 0.1279, 0.1119, 0.0799, 0.064, 0.08, 0.08]",210.22
BadtotheBone,16,12,118.9765,9.914708333333333,0.39979999999999905,51.0356,2.2252229850766416,1.44,5.41,"[1.0876, 3.8225, 13.7545, 1.8073, 0.5598, 3.7585, 9.5002, 2.8308, 0.6877, 0.3998, 29.7322, 51.0356]",210.22
BitterwellCynNE,1,1,0.7038000000000011,0.7038000000000011,0.7038000000000011,0.7038000000000011,5.300227272727273,2.86,6.29,[0.7038],144.19
BitterwellCynNE,2,1,0.15989999999999327,0.15989999999999327,0.15989999999999327,0.15989999999999327,5.137,4.2,5.43,[0.1599],144.19
BitterwellCynNE,4,3,2.4952000000000076,0.8317333333333359,0.2560000000000002,1.7913000000000068,4.636369047619048,4.24,4.91,"[0.4479, 0.256, 1.7913]",144.19
BitterwellCynNE,5,39,39.074200000000026,1.0019025641025645,0.09589999999999854,4.766300000000001,4.456482376346008,2.11,5.58,"[3.5988, 0.1919, 0.0959, 1.2955, 4.7663, 0.3199, 0.7517, 3.6147, 0.3198, 2.5911, 0.3359, 0.3039, 0.5918, 1.4715, 1.3275, 0.4638, 0.4478, 2.1752, 0.1759, 1.0076, 0.8477, 0.6558, 0.128, 0.7838, 3.2469, 1.0556, 1.4395, 0.6877, 0.5918, 0.9917, 0.3678, 0.144, 0.6238, 0.144, 0.16, 0.096, 0.112, 0.9117, 0.2399]",144.19
BitterwellCynNE,6,29,52.813500000000005,1.8211551724137933,0.5277999999999992,6.605699999999999,4.6991466433476665,2.66,5.5,"[1.7914, 0.5598, 0.7037, 0.6877, 1.6154, 1.9514, 2.4791, 0.5438, 0.7677, 1.8234, 1.1676, 2.655, 2.3672, 0.5278, 4.6384, 0.8477, 1.0076, 0.7038, 1.5355, 1.0556, 2.2392, 2.735, 6.6057, 6.3978, 0.7838, 0.7837, 0.8957, 1.1836, 1.7594]",144.19
BitterwellCynNE,8,12,10.252400000000005,0.854366666666667,0.0478999999999985,4.606400000000001,4.116971298373143,2.88,5.25,"[0.096, 0.4319, 0.5438, 4.6064, 0.2559, 2.895, 0.4638, 0.144, 0.3838, 0.0479, 0.3039, 0.08]",144.19
BitterwellCynNE,9,1,0.2558999999999969,0.2558999999999969,0.2558999999999969,0.2558999999999969,3.981875,2.94,4.16,[0.2559],144.19
BitterwellCynNE,10,10,4.526399999999999,0.4526399999999999,0.1758999999999986,1.1195999999999984,4.369964708319856,3.35,5.31,"[0.5118, 0.8157, 0.5918, 0.1759, 0.2879, 0.2719, 1.1196, 0.2239, 0.2719, 0.256]",144.19
BitterwellCynNE,11,2,0.3678999999999988,0.1839499999999994,0.11200000000000188,0.2558999999999969,4.301116071428572,3.79,4.34,"[0.112, 0.2559]",144.19
BitterwellCynNE,12,2,0.2878000000000003,0.14390000000000014,0.14389999999999992,0.14390000000000036,3.5666666666666664,2.92,3.91,"[0.1439, 0.1439]",144.19
BitterwellCynNE,13,4,0.5596999999999923,0.13992499999999808,0.12789999999998258,0.17590000000001282,3.449517045454545,2.9,3.61,"[0.1279, 0.1279, 0.128, 0.1759]",144.19
BitterwellCynNE,14,53,32.421399999999956,0.6117245283018861,0.06400000000000006,10.956199999999995,2.91558284952518,2.27,4.68,"[0.1759, 0.5439, 1.2636, 0.2399, 0.144, 0.16, 0.3039, 0.112, 0.1919, 0.144, 0.128, 0.4959, 0.272, 0.2399, 0.224, 0.1439, 0.064, 0.4478, 0.112, 0.08, 0.1759, 0.096, 0.08, 0.128, 0.08, 0.1919, 0.128, 10.9562, 0.3039, 0.7198, 0.128, 0.6878, 0.3039, 2.4152, 0.6718, 0.2879, 0.6397, 0.1919, 0.6558, 0.2399, 0.2079, 0.9277, 1.7274, 0.7838, 0.3199, 0.8637, 0.5278, 0.3679, 1.1196, 0.6077, 0.2079, 0.1119, 0.08]",144.19
BitterwellCynNE,15,1,0.27190000000001646,0.27190000000001646,0.27190000000001646,0.27190000000001646,2.8611764705882354,2.86,2.88,[0.2719],144.19
BloodSweatandTears,4,5,1.9838000000000005,0.3967600000000001,0.09599999999999986,0.6879,3.581230980066445,2.81,3.82,"[0.5599, 0.128, 0.096, 0.6879, 0.512]",20.894000000000002
BloodSweatandTears,5,15,6.031500000000001,0.40210000000000007,0.08000000000000007,0.9118999999999993,3.457047071592966,2.79,3.86,"[0.4, 0.4799, 0.752, 0.144, 0.8799, 0.112, 0.2719, 0.08, 0.176, 0.112, 0.432, 0.1599, 0.864, 0.256, 0.9119]",20.894000000000002
BloodSweatandTears,6,9,8.671099999999996,0.9634555555555551,0.1120000000000001,3.2637,3.503926541230527,2.5,3.84,"[0.112, 0.672, 0.5119, 0.6719, 0.6079, 1.2799, 0.192, 1.3598, 3.2637]",20.894000000000002
BloodSweatandTears,10,2,0.2400000000000002,0.1200000000000001,0.06400000000000006,0.17600000000000016,3.1761363636363638,2.95,3.38,"[0.064, 0.176]",20.894000000000002
BloodSweatandTears,11,1,0.33590000000000053,0.33590000000000053,0.33590000000000053,0.33590000000000053,3.412857142857143,2.85,3.6,[0.3359],20.894000000000002
BloodSweatandTears,14,12,2.4318000000000035,0.2026500000000003,0.04800000000000182,1.1519000000000013,2.813036044973545,2.68,2.85,"[0.384, 0.064, 0.096, 0.112, 0.08, 0.096, 0.08, 1.1519, 0.1119, 0.144, 0.064, 0.048]",20.894000000000002
BloodSweatandTears,15,4,1.1998999999999977,0.29997499999999944,0.12799999999999967,0.6719999999999988,2.8404004329004326,2.75,2.85,"[0.1759, 0.128, 0.224, 0.672]",20.894000000000002
BrushyMesaFaultBlock,1,3,0.9124000000000052,0.3041333333333351,0.11200000000000188,0.5763000000000034,3.907089947089947,2.4,4.31,"[0.2241, 0.112, 0.5763]",35.440000000000005
BrushyMesaFaultBlock,2,4,1.6808000000000014,0.42020000000000035,0.30409999999999826,0.5762999999999998,4.07645202020202,3.76,4.29,"[0.5763, 0.4482, 0.3522, 0.3041]",35.440000000000005
BrushyMesaFaultBlock,3,1,0.22409999999999997,0.22409999999999997,0.22409999999999997,0.22409999999999997,3.9292857142857143,3.78,3.97,[0.2241],35.440000000000005
BrushyMesaFaultBlock,4,5,2.096999999999994,0.41939999999999883,0.272199999999998,0.5762999999999998,4.120566321601104,2.62,4.31,"[0.5602, 0.2722, 0.3681, 0.3202, 0.5763]",35.440000000000005
BrushyMesaFaultBlock,5,22,15.895100000000005,0.7225045454545457,0.08000000000000007,2.2250000000000014,3.895041024121157,1.81,4.47,"[0.1601, 0.3842, 0.2561, 1.9209, 1.1846, 0.5923, 0.08, 0.4962, 1.3286, 0.4482, 0.2721, 0.1601, 0.6083, 1.8568, 2.225, 0.6403, 0.3362, 0.128, 0.144, 0.4002, 1.2965, 0.9764]",35.440000000000005
BrushyMesaFaultBlock,8,1,0.5282,0.5282,0.5282,0.5282,3.0845454545454545,3.05,3.09,[0.5282],35.440000000000005
BrushyMesaFaultBlock,10,24,8.7879,0.3661625,0.03200000000000003,1.3606000000000007,3.7006702524800636,2.26,4.51,"[0.2081, 0.1761, 0.096, 0.9925, 0.3041, 1.3606, 0.4002, 0.3841, 0.2241, 0.08, 0.2241, 0.1441, 0.16, 0.1281, 0.6563, 0.2882, 0.16, 0.1441, 0.032, 0.1761, 0.2401, 1.0885, 0.3842, 0.7363]",35.440000000000005
BrushyMesaFaultBlock,14,17,4.354099999999995,0.2561235294117644,0.015999999999998238,1.6167,2.32423947457771,1.18,2.66,"[1.6167, 0.1761, 0.2561, 0.2561, 0.3362, 0.096, 0.064, 0.0481, 0.1281, 0.016, 0.08, 0.064, 0.0641, 0.064, 0.048, 0.0321, 1.0085]",35.440000000000005
BrushyMesaFaultBlock,15,2,0.9603999999999999,0.48019999999999996,0.22409999999999997,0.7363,2.4019254658385094,2.3,2.44,"[0.7363, 0.2241]",35.440000000000005
BurroN,3,2,1.056000000000001,0.5280000000000005,0.3520000000000003,0.7040000000000006,4.004204545454545,2.81,4.21,"[0.352, 0.704]",47.43
BurroN,4,3,1.7121999999999993,0.5707333333333331,0.3200000000000003,0.9120999999999988,4.161657894736842,2.85,4.62,"[0.9121, 0.32, 0.4801]",47.43
BurroN,5,34,25.763199999999998,0.7577411764705883,0.09600000000000009,4.736599999999999,4.053855676252028,2.7,4.76,"[0.112, 0.544, 0.144, 0.096, 0.384, 4.7366, 0.304, 0.3041, 1.4082, 0.1441, 0.16, 1.1202, 0.592, 0.208, 2.4483, 0.112, 0.112, 0.2721, 0.288, 0.4481, 0.256, 0.5761, 0.512, 1.8242, 1.7762, 0.256, 0.096, 0.4481, 1.9203, 0.5921, 0.4641, 1.7603, 0.384, 0.9601]",47.43
BurroN,6,12,9.521200000000006,0.7934333333333338,0.2080000000000055,1.904200000000003,4.421790800443633,3.48,4.76,"[0.2561, 0.336, 0.4321, 1.0882, 0.6401, 1.5842, 1.9042, 0.208, 0.624, 0.352, 1.7922, 0.3041]",47.43
BurroN,10,5,0.5440999999999969,0.10881999999999939,0.03210000000000002,0.3360000000000021,3.829714285714286,2.79,4.68,"[0.0321, 0.064, 0.336, 0.064, 0.048]",47.43
BurroN,12,7,3.2643999999999966,0.46634285714285667,0.06400000000000006,1.0080999999999989,3.865889232756636,2.72,4.45,"[0.064, 0.2401, 1.0081, 0.8481, 0.4161, 0.496, 0.192]",47.43
BurroN,14,27,5.5689,0.20625555555555555,0.047999999999998266,1.2162000000000006,2.8313106751373662,2.42,3.52,"[0.288, 0.16, 0.096, 0.048, 0.2081, 0.048, 0.096, 0.112, 0.144, 0.096, 0.096, 0.08, 0.1441, 0.192, 0.2561, 0.368, 0.5921, 0.4161, 0.08, 0.096, 0.0961, 0.08, 0.048, 0.112, 0.1921, 1.2162, 0.208]",47.43
ChannelWall1,1,1,0.1919000000000004,0.1919000000000004,0.1919000000000004,0.1919000000000004,5.603333333333334,5.2,5.71,[0.1919],99.9
ChannelWall1,2,2,3.5015999999999963,1.7507999999999981,1.7267999999999972,1.774799999999999,4.919953703703704,4.18,5.06,"[1.7268, 1.7748]",99.9
ChannelWall1,5,32,69.6646,2.17701875,0.14389999999999992,10.744699999999995,4.143104249736133,2.92,4.85,"[0.7835, 0.1439, 0.9594, 0.3997, 5.1645, 0.1918, 4.5729, 0.8474, 0.7994, 1.0713, 0.5116, 5.9479, 4.5569, 0.5117, 0.8474, 0.5437, 0.2239, 2.2065, 2.83, 0.2718, 2.5263, 3.1659, 4.429, 2.7501, 3.6615, 0.3198, 2.4463, 2.3504, 10.7447, 0.3198, 0.2559, 3.3097]",99.9
ChannelWall1,8,2,4.7967000000000155,2.3983500000000078,0.2878000000000043,4.508900000000011,3.5417316784869977,2.81,3.89,"[0.2878, 4.5089]",99.9
ChannelWall1,10,8,1.8868,0.23585,0.11189999999999856,0.9433999999999969,3.3469738196125904,2.92,4.47,"[0.1279, 0.1599, 0.128, 0.1119, 0.1119, 0.1439, 0.1599, 0.9434]",99.9
ChannelWall1,12,2,0.5435999999999979,0.27179999999999893,0.27179999999999893,0.27179999999999893,3.469117647058823,2.94,3.79,"[0.2718, 0.2718]",99.9
ChannelWall1,14,37,18.8831,0.510354054054054,0.06390000000000029,2.1424999999999983,2.9278020444009116,2.77,3.94,"[0.9593, 0.2558, 0.3038, 0.1599, 0.6396, 0.0639, 0.2079, 0.7675, 0.1119, 0.2719, 0.1759, 0.7355, 0.1919, 2.1425, 0.2718, 0.064, 0.4157, 0.2718, 0.6715, 0.3198, 0.7675, 0.3198, 1.1032, 1.423, 0.2558, 1.3591, 0.3838, 0.6875, 0.1439, 0.4957, 0.6395, 0.1279, 0.1599, 0.1439, 0.7995, 0.4796, 0.5916]",99.9
ChannelWall1,16,1,0.43170000000000003,0.43170000000000003,0.43170000000000003,0.43170000000000003,3.031111111111111,2.98,3.16,[0.4317],99.9
ChannelWall2,2,1,0.14389999999999992,0.14389999999999992,0.14389999999999992,0.14389999999999992,4.371111111111111,4.14,4.44,[0.1439],95.794
ChannelWall2,4,9,7.341700000000026,0.8157444444444474,0.3038999999999987,1.6955000000000027,4.392836112107413,2.78,4.87,"[1.1197, 0.5438, 0.7838, 0.5118, 0.8637, 0.3039, 1.6955, 0.3839, 1.1356]",95.794
ChannelWall2,5,30,58.76569999999999,1.9588566666666662,0.016000000000000014,10.764700000000005,4.128139280103158,2.07,4.77,"[0.048, 1.7915, 0.016, 0.016, 0.9917, 0.7838, 0.16, 0.064, 4.7665, 0.6238, 3.7748, 0.7518, 5.3103, 0.7997, 6.446, 0.4958, 0.3199, 0.9757, 0.9117, 1.4235, 2.7192, 0.2239, 3.247, 0.6238, 2.1433, 0.7038, 4.0787, 1.3436, 10.7647, 2.4472]",95.794
ChannelWall2,6,4,7.661599999999993,1.9153999999999982,0.6718000000000011,4.014699999999991,4.282357373341481,2.74,4.74,"[0.6718, 1.8714, 1.1037, 4.0147]",95.794
ChannelWall2,8,1,3.198999999999991,3.198999999999991,3.198999999999991,3.198999999999991,3.8266000000000004,2.64,3.93,[3.199],95.794
ChannelWall2,10,3,0.44790000000000596,0.149300000000002,0.03200000000000003,0.3679000000000059,3.6899516908212555,3.0,4.74,"[0.032, 0.048, 0.3679]",95.794
ChannelWall2,12,2,0.15999999999999837,0.07999999999999918,0.0799999999999983,0.08000000000000007,3.104,2.7,3.39,"[0.08, 0.08]",95.794
ChannelWall2,13,4,4.766500000000004,1.191625000000001,0.1919000000000004,2.351299999999995,2.395676020408163,1.76,2.68,"[0.1919, 0.7997, 2.3513, 1.4236]",95.794
ChannelWall2,14,22,12.172099999999993,0.5532772727272725,0.03190000000000026,1.8714000000000013,2.6532143911502435,2.27,3.89,"[1.4075, 0.3999, 0.8957, 0.16, 0.1919, 0.2719, 0.5918, 0.0319, 1.2956, 1.7754, 1.5995, 0.4479, 0.032, 0.192, 1.8714, 0.048, 0.064, 0.064, 0.048, 0.032, 0.064, 0.6877]",95.794
ChannelWall2,15,2,1.135600000000001,0.5678000000000005,0.15990000000000038,0.9757000000000007,2.5722131147540983,2.49,2.68,"[0.9757, 0.1599]",95.794
ChannelWall3NE,4,2,1.3449,0.67245,0.5603999999999996,0.7845000000000004,4.131122448979592,3.93,4.16,"[0.5604, 0.7845]",32.904
ChannelWall3NE,5,13,16.0917,1.237823076923077,0.2881999999999998,4.6434,4.1091238062889195,1.7,4.4,"[2.8661, 0.6565, 0.3843, 0.2882, 0.2882, 0.4163, 0.3683, 0.7205, 0.6245, 1.7452, 0.8966, 4.6434, 2.1936]",32.904
ChannelWall3NE,6,2,7.749699999999999,3.8748499999999995,1.248899999999999,6.5008,4.162660098522167,1.91,4.22,"[1.2489, 6.5008]",32.904
ChannelWall3NE,13,7,0.16010000000000035,0.022871428571428622,0.016000000000000014,0.04800000000000004,2.605476190476191,2.17,2.68,"[0.048, 0.016, 0.016, 0.0321, 0.016, 0.016, 0.016]",32.904
ChannelWall3NE,14,5,7.5576000000000025,1.5115200000000004,0.1440999999999999,4.067,2.7218500669344037,1.89,4.16,"[0.1441, 1.329, 0.4484, 4.067, 1.5691]",32.904
CodornizCanyon1,1,1,1.2336,1.2336,1.2336,1.2336,3.788441558441558,3.73,3.83,[1.2336],15.700000000000001
CodornizCanyon1,5,3,3.4924999999999993,1.1641666666666663,0.17620000000000013,1.9224999999999994,4.008684691745036,3.41,4.18,"[0.1762, 1.3938, 1.9225]",15.700000000000001
CodornizCanyon1,7,6,7.000700000000001,1.1667833333333335,0.3044000000000002,2.7714999999999996,3.8491735629880863,2.75,4.16,"[0.3044, 0.6728, 0.3524, 0.5607, 2.3389, 2.7715]",15.700000000000001
CodornizCanyon1,10,1,0.16019999999999968,0.16019999999999968,0.16019999999999968,0.16019999999999968,3.684,2.83,3.79,[0.1602],15.700000000000001
CodornizCanyon1,13,5,1.6021,0.32042000000000004,0.12819999999999965,0.9451999999999998,2.809295179396875,2.55,2.87,"[0.9452, 0.2243, 0.1762, 0.1282, 0.1282]",15.700000000000001
CodornizCanyon1,14,5,1.0574000000000001,0.21148000000000006,0.032,0.6569000000000003,2.283214285714286,2.08,2.83,"[0.032, 0.1282, 0.1281, 0.1122, 0.6569]",15.700000000000001
CodornizCanyon1,15,1,0.6088000000000001,0.6088000000000001,0.6088000000000001,0.6088000000000001,2.2142105263157896,2.2,2.22,[0.6088],15.700000000000001
CodornizCanyon1,18,5,0.5447,0.10894,0.09609999999999996,0.1282,3.4622619047619048,1.18,3.85,"[0.1282, 0.1121, 0.1122, 0.0961, 0.0961]",15.700000000000001
CodornizCanyon2,5,2,20.4567,10.228349999999999,0.39979999999999993,20.0569,3.324076236044657,2.24,3.82,"[0.3998, 20.0569]",28.15
CodornizCanyon2,14,2,6.285799999999999,3.1428999999999996,0.3359,5.9498999999999995,2.478844086021505,1.81,2.95,"[0.3359, 5.9499]",28.15
CodornizCanyon2,15,2,1.3915000000000002,0.6957500000000001,0.016000000000000014,1.3755000000000002,1.436046511627907,0.04,2.85,"[0.016, 1.3755]",28.15
CodornizCanyon2,18,1,0.015999999999999986,0.015999999999999986,0.015999999999999986,0.015999999999999986,1.73,1.73,1.73,[0.016],28.15
CodornizCanyon2Annex,5,5,4.9496,0.98992,0.1761999999999997,2.4508,3.8805023372934087,2.86,4.46,"[1.4897, 2.4508, 0.6087, 0.2242, 0.1762]",17.364
CodornizCanyon2Annex,8,4,5.6065,1.401625,0.16019999999999968,2.0504,3.76064978014232,3.63,3.89,"[1.5698, 2.0504, 1.8261, 0.1602]",17.364
CodornizCanyon2Annex,11,3,0.7690000000000001,0.25633333333333336,0.14419999999999966,0.40050000000000097,3.764858201058201,2.9,4.01,"[0.2243, 0.1442, 0.4005]",17.364
CodornizCanyon2Annex,13,2,0.7047999999999996,0.3523999999999998,0.28829999999999956,0.4165000000000001,2.881153846153846,2.86,3.02,"[0.4165, 0.2883]",17.364
CodornizCanyon2Annex,14,6,5.334099999999999,0.8890166666666666,0.5125999999999991,1.4255999999999993,2.8419150540284552,2.47,2.92,"[1.0092, 0.5606, 1.1373, 1.4256, 0.5126, 0.6888]",17.364
CodornizCanyon3,2,1,0.09600000000000364,0.09600000000000364,0.09600000000000364,0.09600000000000364,4.9,4.9,4.9,[0.096],96.06
CodornizCanyon3,4,2,1.008100000000006,0.504050000000003,0.4321000000000055,0.5760000000000005,4.606111111111111,4.25,4.84,"[0.576, 0.4321]",96.06
CodornizCanyon3,5,44,61.239499999999985,1.391806818181818,0.06400000000000006,8.337000000000003,4.25903817482427,1.48,5.1,"[4.3045, 0.24, 3.0564, 0.304, 0.6881, 0.8961, 0.2881, 0.32, 0.192, 0.144, 0.3521, 0.064, 0.3041, 0.08, 0.112, 2.1763, 0.544, 0.128, 1.8883, 0.192, 0.4321, 1.8082, 1.7922, 1.7922, 0.3201, 1.2161, 0.8321, 3.3284, 0.32, 2.7363, 0.5441, 0.3521, 3.0084, 2.6563, 1.2802, 3.6804, 0.5601, 1.6642, 1.9523, 2.0162, 0.4641, 8.337, 1.5201, 2.3523]",96.06
CodornizCanyon3,6,5,3.952300000000003,0.7904600000000006,0.19200000000000017,1.2800999999999991,4.124758450704225,2.44,4.47,"[1.2801, 1.1361, 0.384, 0.9601, 0.192]",96.06
CodornizCanyon3,7,5,2.368300000000012,0.4736600000000024,0.2079999999999984,0.9281000000000006,4.173098129973474,2.64,4.92,"[0.9281, 0.208, 0.4001, 0.32, 0.5121]",96.06
